,university,stream,program,decision,cgpa,greV,greQ,greA,gre_subject,citizenship
974,0.6161971830985915,0.4803206997084548,0.7190943183326696,1,3.88,151.0,164.0,3.0,790.0,0.5888368434226052
975,0.5620300751879699,0.5331166192604633,0.45414759226194473,1,4.0,156.0,169.0,3.5,990.0,0.4825660985102671
976,0.4794745484400657,0.5331166192604633,0.45414759226194473,1,4.0,156.0,169.0,3.5,990.0,0.4825660985102671
977,0.3269043985014569,0.45886654478976235,0.45414759226194473,0,3.5,170.0,167.0,5.5,910.0,0.5019177676073301
978,0.3269043985014569,0.45886654478976235,0.45414759226194473,0,3.9,167.0,168.0,5.0,950.0,0.580094723426517
979,0.4794745484400657,0.5331166192604633,0.45414759226194473,0,3.67,162.0,168.0,4.0,920.0,0.580094723426517
980,0.653475935828877,0.49263337056539547,0.45414759226194473,1,3.14,158.0,170.0,4.5,730.0,0.5019177676073301
981,0.3643966547192354,0.6366554054054054,0.45414759226194473,1,3.89,155.0,170.0,3.0,890.0,0.5019177676073301
982,0.41231126596980255,0.5417160045985528,0.45414759226194473,0,3.23,163.0,170.0,3.5,800.0,0.5019177676073301
983,0.3269043985014569,0.45886654478976235,0.45414759226194473,0,3.4,164.0,166.0,4.5,910.0,0.580094723426517
984,0.45869565217391306,0.3686440677966102,0.45414759226194473,0,3.66,163.0,159.0,5.0,690.0,0.580094723426517
985,0.40265120132560067,0.5024449877750611,0.45414759226194473,1,3.86,163.0,168.0,6.0,760.0,0.580094723426517
986,0.291686805219913,0.38461538461538464,0.45414759226194473,0,3.95,151.0,170.0,3.5,940.0,0.5019177676073301
987,0.6142433234421353,0.5331166192604633,0.45414759226194473,1,3.7,154.0,158.0,4.0,640.0,0.580094723426517
988,0.4863013698630137,0.5780141843970401,0.45414759226194473,1,3.99,169.0,170.0,4.0,850.0,0.580094723426517
989,0.3753219989696033,0.4908256880733945,0.45414759226194473,0,3.5,163.0,152.0,4.0,750.0,0.580094723426517
990,0.4897094430992736,0.4908256880733945,0.45414759226194473,0,2.91,165.0,165.0,5.5,630.0,0.580094723426517
991,0.40265120132560067,0.5331166192604633,0.45414759226194473,1,3.7,157.0,167.0,4.0,920.0,0.580094723426517
992,0.5071387778412336,0.5331166192604633,0.45414759226194473,1,3.95,163.0,169.0,5.0,970.0,0.4825660985102671
993,0.4794745484400657,0.5331166192604633,0.45414759226194473,1,3.95,163.0,169.0,5.0,970.0,0.4825660985102671
994,0.2638916952919782,0.5508114374034003,0.45414759226194473,1,3.95,163.0,169.0,5.0,970.0,0.4825660985102671
995,0.4794745484400657,0.5331166192604633,0.45414759226194473,0,3.68,162.0,167.0,5.0,960.0,0.5019177676073301
996,0.4794745484400657,0.5331166192604633,0.45414759226194473,0,3.69,161.0,170.0,4.5,910.0,0.5019177676073301
997,0.7129455909943715,0.44281940267062153,0.45414759226194473,1,3.93,164.0,160.0,5.0,680.0,0.580094723426517
998,0.5530726251435054,0.523718763235917,0.45414759226194473,1,4.0,159.0,170.0,4.0,830.0,0.4825660985102671
999,0.30084861757459624,0.5139949109414759,0.45414759226194473,1,4.0,159.0,170.0,4.0,830.0,0.4825660985102671
1000,0.3753219989696033,0.523718763235917,0.45414759226194473,0,4.0,159.0,170.0,4.0,830.0,0.4825660985102671
1001,0.5485961123110151,0.523718763235917,0.45414759226194473,1,3.84,167.0,169.0,5.0,820.0,0.580094723426517
1002,0.44271570014144274,0.5331166192604633,0.45414759226194473,0,3.3,157.0,154.0,4.0,630.0,0.580094723426517
1003,0.2638916952919782,0.6366554054054054,0.45414759226194473,0,4.0,156.0,160.0,4.0,830.0,0.5019177676073301
1004,0.6618705035971223,0.7405263474997829,0.45414759226194473,1,3.9,167.0,170.0,4.0,910.0,0.5019177676073301
1005,0.4897094430992736,0.4908256880733945,0.45414759226194473,0,3.56,154.0,170.0,3.5,680.0,0.580094723426517
1006,0.5620300751879699,0.5331166192604633,0.45414759226194473,1,3.9,170.0,170.0,5.0,990.0,0.4825660985102671
1007,0.2638916952919782,0.6366554054054054,0.45414759226194473,0,3.75,155.0,155.0,4.0,630.0,0.580094723426517
1008,0.4705128205128205,0.6366554054054054,0.45414759226194473,0,3.75,155.0,155.0,4.0,630.0,0.580094723426517
1009,0.5620300751879699,0.5331166192604633,0.45414759226194473,1,3.9,168.0,163.0,4.0,690.0,0.580094723426517
1010,0.2638916952919782,0.4908256880733945,0.45414759226194473,0,3.84,167.0,170.0,4.0,710.0,0.580094723426517
1011,0.5292096219931272,0.523718763235917,0.45414759226194473,1,3.1,159.0,168.0,3.5,810.0,0.580094723426517
1012,0.5430672268907563,0.5331166192604633,0.45414759226194473,1,3.6,156.0,165.0,4.0,870.0,0.5019177676073301
1013,0.6473429944223783,0.21580063626723223,0.7190943183326696,1,3.65,165.0,165.0,5.0,790.0,0.5019177676073301
1014,0.2638916952919782,0.6366554054054054,0.45414759226194473,0,3.86,163.0,168.0,6.0,760.0,0.580094723426517
1015,0.2638916952919782,0.6366554054054054,0.45414759226194473,0,3.87,160.0,160.0,4.0,710.0,0.580094723426517
1016,0.633147113594041,0.5331166192604633,0.45414759226194473,1,3.1,159.0,158.0,4.0,610.0,0.580094723426517
1017,0.5430672268907563,0.5331166192604633,0.45414759226194473,1,4.0,166.0,160.0,4.5,720.0,0.580094723426517
1018,0.2638916952919782,0.6366554054054054,0.45414759226194473,0,3.29,157.0,160.0,4.0,600.0,0.580094723426517
1019,0.2638916952919782,0.6366554054054054,0.45414759226194473,0,3.81,157.0,165.0,3.5,760.0,0.5019177676073301
1020,0.2638916952919782,0.4908256880733945,0.45414759226194473,0,3.92,164.0,164.0,5.0,600.0,0.5888368434226052
1021,0.4623773173391494,0.3800562785789659,0.45414759226194473,0,3.69,163.0,158.0,5.5,740.0,0.580094723426517
1022,0.606557377049156,0.4908256880733945,0.45414759226194473,1,3.99,161.0,170.0,5.0,820.0,0.580094723426517
1023,0.4794745484400657,0.5331166192604633,0.45414759226194473,0,3.94,155.0,165.0,4.0,680.0,0.580094723426517
1024,0.4897094430992736,0.4908256880733945,0.45414759226194473,0,3.86,162.0,164.0,4.5,630.0,0.580094723426517
1025,0.633147113594041,0.5331166192604633,0.45414759226194473,1,3.1,158.0,162.0,3.5,840.0,0.580094723426517
1026,0.5721908349026993,0.5331166192604633,0.45414759226194473,1,3.7,157.0,167.0,4.0,920.0,0.5888368434226052
1027,0.5943443979857138,0.3800562785789659,0.45414759226194473,0,3.6,158.0,153.0,4.5,730.0,0.580094723426517
1028,0.6021348859776807,0.21580063626723223,0.45414759226194473,0,3.97,170.0,167.0,5.0,830.0,0.580094723426517
1029,0.6365638766519823,0.5903225806451613,0.45414759226194473,1,3.51,148.0,167.0,3.0,830.0,0.5019177676073301
1030,0.616600790513834,0.523718763235917,0.45414759226194473,0,3.23,157.0,167.0,4.0,530.0,0.580094723426517
1031,0.4870848708494817,0.6366554054054054,0.45414759226194473,1,3.72,168.0,153.0,2.5,820.0,0.5019177676073301
1032,0.4705128205128205,0.6366554054054054,0.45414759226194473,0,3.94,157.0,170.0,4.5,960.0,0.4825660985102671
1033,0.6365638766519823,0.5331166192604633,0.45414759226194473,1,3.97,162.0,170.0,5.0,980.0,0.4825660985102671
1034,0.5038167938931297,0.523718763235917,0.45414759226194473,1,3.92,170.0,156.0,3.5,970.0,0.5019177676073301
1035,0.4897094430992736,0.4908256880733945,0.45414759226194473,1,3.78,154.0,170.0,4.0,750.0,0.4825660985102671
1036,0.5038167938931297,0.4908256880733945,0.45414759226194473,1,3.78,154.0,170.0,4.0,750.0,0.4825660985102671
1037,0.36949612652831265,0.507182320441989,0.45414759226194473,0,3.64,144.0,162.0,4.0,560.0,0.5888368434226052
1038,0.606557377049156,0.6366554054054054,0.45414759226194473,1,4.0,163.0,167.0,3.5,860.0,0.5019177676073301
1039,0.45869565217391306,0.4908256880733945,0.45414759226194473,1,3.96,167.0,162.0,4.0,880.0,0.580094723426517
1040,0.5430672268907563,0.5331166192604633,0.45414759226194473,1,3.51,148.0,167.0,3.0,830.0,0.5019177676073301
1041,0.7602649006622516,0.5331166192604633,0.45414759226194473,1,4.0,164.0,169.0,6.0,980.0,0.580094723426517
1042,0.4309437019036047,0.5331166192604633,0.45414759226194473,1,4.0,164.0,169.0,6.0,980.0,0.580094723426517
1043,0.46355685131195334,0.6366554054054054,0.45414759226194473,1,3.7,165.0,165.0,5.5,730.0,0.580094723426517
1044,0.5071387778412336,0.5331166192604633,0.45414759226194473,1,3.96,159.0,157.0,3.0,760.0,0.580094723426517
1045,0.5071387778412336,0.5331166192604633,0.45414759226194473,1,3.86,166.0,168.0,5.0,910.0,0.580094723426517
1046,0.5721908349026993,0.5331166192604633,0.45414759226194473,1,3.53,164.0,161.0,4.0,790.0,0.580094723426517
1047,0.6021348859776807,0.5331166192604633,0.45414759226194473,1,3.46,161.0,169.0,4.0,790.0,0.4825660985102671
1048,0.5816254416961131,0.6366554054054054,0.45414759226194473,1,3.24,158.0,157.0,4.0,800.0,0.580094723426517
1049,0.3753219989696033,0.43249667237117323,0.45414759226194473,0,3.9,157.0,169.0,6.0,670.0,0.580094723426517
1050,0.606557377049156,0.5331166192604633,0.45414759226194473,1,3.87,160.0,165.0,3.5,710.0,0.580094723426517
1051,0.606557377049156,0.5780141843970401,0.45414759226194473,1,3.96,159.0,157.0,3.0,760.0,0.580094723426517
1052,0.3753219989696033,0.507182320441989,0.45414759226194473,0,3.9,166.0,158.0,5.0,630.0,0.580094723426517
1053,0.5141294439380127,0.38461538461538464,0.45414759226194473,1,3.87,163.0,163.0,5.0,690.0,0.580094723426517
1054,0.4794745484400657,0.5697674418594896,0.45414759226194473,0,3.9,153.0,164.0,3.0,820.0,0.5019177676073301
1055,0.3552278820375335,0.5331166192604633,0.45414759226194473,0,3.23,170.0,163.0,3.5,800.0,0.5019177676073301
1056,0.653475935828877,0.5331166192604633,0.45414759226194473,1,3.89,159.0,170.0,3.5,990.0,0.5019177676073301
1057,0.6021348859776807,0.4908256880733945,0.45414759226194473,1,3.6,146.0,168.0,4.0,760.0,0.580094723426517
1058,0.6021348859776807,0.4908256880733945,0.45414759226194473,1,3.6,146.0,168.0,4.0,760.0,0.580094723426517
1059,0.5141294439380127,0.38461538461538464,0.45414759226194473,1,3.87,163.0,163.0,5.0,690.0,0.580094723426517
1060,0.3753219989696033,0.43249667237117323,0.45414759226194473,1,3.9,164.0,166.0,4.5,650.0,0.4825660985102671
1061,0.5224913494810232,0.43249667237117323,0.45414759226194473,1,4.0,168.0,146.0,5.0,630.0,0.580094723426517
1062,0.5202479338842976,0.5331166192604633,0.45414759226194473,1,4.0,166.0,160.0,4.5,720.0,0.580094723426517
1063,0.4897094430992736,0.4908256880733945,0.45414759226194473,0,3.09,149.0,166.0,4.0,610.0,0.580094723426517
1064,0.41231126596980255,0.4908256880733945,0.45414759226194473,1,3.9,170.0,170.0,5.0,830.0,0.4825660985102671
1065,0.6528882783444705,0.5331166192604633,0.45414759226194473,1,3.94,163.0,165.0,5.0,700.0,0.580094723426517
1066,0.5548961424332343,0.5375323554788611,0.45414759226194473,1,3.7,166.0,170.0,3.5,900.0,0.5019177676073301
1067,0.725806440669242,0.38461538461538464,0.45414759226194473,1,3.8,163.0,167.0,5.0,640.0,0.580094723426517
1068,0.4345885634588563,0.5139949109414759,0.45414759226194473,0,3.76,169.0,166.0,4.5,570.0,0.580094723426517
1069,0.46320054017555706,0.5331166192604633,0.45414759226194473,1,3.97,162.0,170.0,5.0,980.0,0.4825660985102671
1070,0.44271570014144274,0.5331166192604633,0.45414759226194473,1,3.9,168.0,163.0,4.0,690.0,0.580094723426517
1071,0.5292096219931272,0.38461538461538464,0.45414759226194473,1,3.92,164.0,168.0,4.0,910.0,0.4825660985102671
1072,0.5038167938931297,0.5331166192604633,0.45414759226194473,1,3.97,158.0,168.0,4.5,920.0,0.4825660985102671
1073,0.5292553191489362,0.38461538461538464,0.45414759226194473,1,3.87,163.0,163.0,5.0,690.0,0.580094723426517
1074,0.6365638766519823,0.6366554054054054,0.45414759226194473,1,3.94,159.0,158.0,5.0,600.0,0.4825660985102671
1075,0.5430672268907563,0.5331166192604633,0.45414759226194473,1,3.88,168.0,167.0,4.5,870.0,0.580094723426517
1076,0.4794745484400657,0.5331166192604633,0.45414759226194473,1,3.74,153.0,170.0,6.0,950.0,0.5019177676073301
1077,0.4623773173391494,0.523718763235917,0.45414759226194473,1,3.8,163.0,170.0,4.0,820.0,0.5888368434226052
1078,0.5319149864421421,0.21580063626723223,0.45414759226194473,0,3.9,161.0,167.0,5.0,760.0,0.4825660985102671
1079,0.6639968227010389,0.21580063626723223,0.45414759226194473,0,3.9,161.0,167.0,5.0,760.0,0.4825660985102671
1080,0.3269043985014569,0.45886654478976235,0.45414759226194473,1,4.0,169.0,169.0,5.0,660.0,0.5888368434226052
1081,0.3269043985014569,0.45886654478976235,0.45414759226194473,1,3.98,166.0,170.0,5.0,940.0,0.5019177676073301
1082,0.661010716442525,0.5331166192604633,0.45414759226194473,1,3.78,164.0,169.0,4.0,900.0,0.4825660985102671
1083,0.6249828266097266,0.3800562785789659,0.45414759226194473,1,3.69,158.0,163.0,5.5,740.0,0.580094723426517
1084,0.5430672268907563,0.5331166192604633,0.45414759226194473,1,3.86,170.0,170.0,6.0,990.0,0.580094723426517
1085,0.5071387778412336,0.21580063626723223,0.45414759226194473,0,3.9,161.0,167.0,5.0,760.0,0.4825660985102671
1086,0.5071387778412336,0.4057142857142857,0.45414759226194473,0,3.8,162.0,155.0,5.0,690.0,0.580094723426517
1087,0.4794745484400657,0.5331166192604633,0.45414759226194473,1,3.99,156.0,169.0,4.0,910.0,0.580094723426517
1088,0.3269043985014569,0.6366554054054054,0.45414759226194473,1,3.98,163.0,166.0,5.5,760.0,0.580094723426517
1089,0.3301361386138614,0.6366554054054054,0.45414759226194473,1,3.98,163.0,166.0,5.5,760.0,0.580094723426517
1090,0.3643966547192354,0.6366554054054054,0.45414759226194473,1,3.73,153.0,168.0,2.5,820.0,0.5019177676073301
1091,0.5620300751879699,0.6434091029189416,0.45414759226194473,1,3.68,167.0,155.0,4.0,680.0,0.580094723426517
1092,0.477232593693036,0.3800562785789659,0.45414759226194473,0,3.52,163.0,164.0,4.0,750.0,0.580094723426517
1093,0.2638916952919782,0.5331166192604633,0.45414759226194473,1,3.1,162.0,156.0,5.5,720.0,0.4825660985102671
1094,0.5816254416961131,0.5331166192604633,0.45414759226194473,1,3.86,166.0,168.0,5.0,910.0,0.580094723426517
1095,0.5816254416961131,0.5331166192604633,0.45414759226194473,1,3.88,164.0,168.0,4.5,950.0,0.4825660985102671
1096,0.725806440669242,0.38461538461538464,0.45414759226194473,0,3.2,169.0,162.0,3.5,880.0,0.5019177676073301
1097,0.6183354405128816,0.3800562785789659,0.7660478957063909,1,3.0,168.0,160.0,5.5,720.0,0.580094723426517
1098,0.6563245823389021,0.4908256880733945,0.45414759226194473,1,3.99,161.0,170.0,5.0,820.0,0.580094723426517
1099,0.477232593693036,0.3800562785789659,0.45414759226194473,0,3.52,163.0,164.0,4.0,750.0,0.580094723426517
1100,0.3301361386138614,0.6366554054054054,0.45414759226194473,1,3.84,167.0,161.0,4.5,780.0,0.580094723426517
1101,0.633147113594041,0.6366554054054054,0.45414759226194473,1,3.69,157.0,167.0,4.0,780.0,0.580094723426517
1102,0.4705128205128205,0.6366554054054054,0.45414759226194473,1,3.69,157.0,167.0,4.0,780.0,0.580094723426517
1103,0.5038167938931297,0.6366554054054054,0.45414759226194473,1,3.69,157.0,167.0,4.0,780.0,0.580094723426517
1104,0.4345885634588563,0.5331166192604633,0.45414759226194473,1,4.0,166.0,160.0,4.5,720.0,0.580094723426517
1105,0.41231126596980255,0.5948101505186554,0.45414759226194473,0,4.0,166.0,149.0,3.0,870.0,0.5019177676073301
1106,0.3269043985014569,0.6366554054054054,0.45414759226194473,1,3.93,161.0,168.0,3.5,790.0,0.4825660985102671
1107,0.7320490367775832,0.43249667237117323,0.45414759226194473,1,3.95,163.0,152.0,6.0,570.0,0.580094723426517
1108,0.6837944663928853,0.6366554054054054,0.45414759226194473,1,3.0,154.0,158.0,3.0,660.0,0.5019177676073301
1109,0.4345885634588563,0.5139949109414759,0.7190943183326696,1,3.48,168.0,161.0,3.5,970.0,0.5019177676073301
1110,0.3269043985014569,0.5024449877750611,0.45414759226194473,0,3.92,170.0,170.0,4.5,910.0,0.580094723426517
1111,0.3269043985014569,0.5024449877750611,0.45414759226194473,0,3.82,169.0,168.0,4.5,850.0,0.580094723426517
1112,0.4345885634588563,0.44853085276972066,0.45414759226194473,0,3.97,170.0,167.0,5.0,830.0,0.580094723426517
1113,0.6639968227010389,0.5176740636420418,0.45414759226194473,0,3.9,161.0,167.0,5.0,760.0,0.4825660985102671
1114,0.5430672268907563,0.6434091029189416,0.45414759226194473,1,3.5,156.0,165.0,4.0,800.0,0.580094723426517
1115,0.48282442748091603,0.6366554054054054,0.45414759226194473,1,3.77,148.0,155.0,4.0,700.0,0.580094723426517
1116,0.3301361386138614,0.9412056878905821,0.45414759226194473,1,3.82,168.0,169.0,4.5,850.0,0.580094723426517
1117,0.5362756952841596,0.5331166192604633,0.45414759226194473,0,3.74,153.0,168.0,4.0,950.0,0.5019177676073301
1118,0.5417160045985528,0.5331166192604633,0.45414759226194473,0,3.74,153.0,168.0,4.0,950.0,0.5019177676073301
1119,0.6887417218542252,0.4908256880733945,0.45414759226194473,1,3.97,161.0,167.0,4.0,710.0,0.580094723426517
1120,0.3301361386138614,0.6366554054054054,0.45414759226194473,1,3.86,163.0,168.0,6.0,760.0,0.580094723426517
1121,0.4794745484400657,0.43249667237117323,0.45414759226194473,1,3.9,164.0,166.0,4.5,650.0,0.4825660985102671
1122,0.5071387778412336,0.6183354405128816,0.45414759226194473,1,3.68,155.0,170.0,3.5,860.0,0.4825660985102671
1123,0.5362756952841596,0.5512820479693908,0.45414759226194473,0,3.94,155.0,165.0,4.0,680.0,0.580094723426517
1124,0.477232593693036,0.3800562785789659,0.45414759226194473,0,4.0,160.0,168.0,4.0,750.0,0.4825660985102671
1125,0.29375610291601106,0.3800562785789659,0.45414759226194473,0,3.9,160.0,157.0,4.5,700.0,0.580094723426517
1126,0.616600790513834,0.4908256880733945,0.45414759226194473,0,3.09,149.0,166.0,4.0,610.0,0.5888368434226052
1127,0.46355685131195334,0.6366554054054054,0.45414759226194473,1,3.64,167.0,155.0,4.0,680.0,0.580094723426517
1128,0.6335924245338801,0.5153585971238585,0.7660478957063909,0,3.6,158.0,153.0,4.5,730.0,0.580094723426517
1129,0.40265120132560067,0.6366554054054054,0.45414759226194473,1,3.79,161.0,162.0,4.5,710.0,0.580094723426517
1130,0.5362756952841596,0.6366554054054054,0.45414759226194473,0,3.3,145.0,156.0,4.0,710.0,0.4825660985102671
1131,0.40265120132560067,0.6366554054054054,0.45414759226194473,1,3.3,153.0,156.0,4.0,750.0,0.580094723426517
1132,0.3497962119395828,0.6366554054054054,0.45414759226194473,1,3.82,153.0,170.0,3.0,840.0,0.4825660985102671
1133,0.5362756952841596,0.5331166192604633,0.45414759226194473,1,3.8,156.0,170.0,4.0,960.0,0.5019177676073301
1134,0.5384615384615384,0.5331166192604633,0.45414759226194473,1,3.88,159.0,167.0,4.5,880.0,0.5019177676073301
1135,0.3269043985014569,0.6366554054054054,0.45414759226194473,1,4.0,163.0,169.0,4.5,840.0,0.5019177676073301
1136,0.5430672268907563,0.6366554054054054,0.45414759226194473,1,3.5,158.0,165.0,4.0,800.0,0.580094723426517
1137,0.5430672268907563,0.6366554054054054,0.45414759226194473,1,3.7,165.0,165.0,5.5,730.0,0.580094723426517
1138,0.6528882783444705,0.6366554054054054,0.45414759226194473,1,3.72,162.0,168.0,5.0,720.0,0.580094723426517
1139,0.3753219989696033,0.5331166192604633,0.45414759226194473,1,3.9,168.0,163.0,4.0,690.0,0.580094723426517
1140,0.4794745484400657,0.6366554054054054,0.45414759226194473,1,3.53,159.0,166.0,5.0,780.0,0.580094723426517
1141,0.7239057239055604,0.6366554054054054,0.45414759226194473,1,3.61,158.0,150.0,5.5,540.0,0.580094723426517
1142,0.4794745484400657,0.6366554054054054,0.45414759226194473,1,3.9,154.0,166.0,4.0,770.0,0.580094723426517
1143,0.2638916952919782,0.6366554054054054,0.45414759226194473,1,4.0,158.0,155.0,4.5,760.0,0.580094723426517
1144,0.5816254416961131,0.38461538461538464,0.45414759226194473,1,3.87,163.0,163.0,5.0,690.0,0.580094723426517
1145,0.6437499208897655,0.6366554054054054,0.45414759226194473,1,3.53,159.0,166.0,5.0,780.0,0.580094723426517
1146,0.5362756952841596,0.6366554054054054,0.45414759226194473,0,3.53,159.0,166.0,5.0,780.0,0.580094723426517
1147,0.5384615384615384,0.6366554054054054,0.45414759226194473,1,3.53,159.0,166.0,5.0,780.0,0.580094723426517
1148,0.5630712979890311,0.6366554054054054,0.45414759226194473,1,3.53,159.0,166.0,5.0,780.0,0.580094723426517
1149,0.5816254416961131,0.6366554054054054,0.45414759226194473,1,3.53,159.0,166.0,5.0,780.0,0.580094723426517
1150,0.6915760165343162,0.6366554054054054,0.45414759226194473,1,3.75,155.0,155.0,4.0,630.0,0.580094723426517
1151,0.4345885634588563,0.5331166192604633,0.45414759226194473,1,3.87,159.0,167.0,4.5,980.0,0.580094723426517
1152,0.5362756952841596,0.7641112686612295,0.45414759226194473,0,3.2,150.0,170.0,3.5,880.0,0.5019177676073301
1153,0.3552278820375335,0.9412056878905821,0.45414759226194473,1,3.8,170.0,152.0,4.0,890.0,0.5019177676073301
1154,0.291686805219913,0.4908256880733945,0.45414759226194473,0,3.92,164.0,164.0,5.0,600.0,0.580094723426517
1155,0.3552278820375335,0.6366554054054054,0.45414759226194473,1,3.9,159.0,170.0,5.5,780.0,0.580094723426517
1156,0.3552278820375335,0.6366554054054054,0.45414759226194473,1,3.5,168.0,169.0,5.0,770.0,0.580094723426517
1157,0.46355685131195334,0.5000000493714347,0.45414759226194473,0,3.87,162.0,168.0,3.0,900.0,0.5019177676073301
1158,0.8264167857486008,0.5331166192604633,0.45414759226194473,1,3.04,154.0,168.0,4.0,940.0,0.5019177676073301
1159,0.5362756952841596,0.6366554054054054,0.45414759226194473,0,3.6,160.0,168.0,3.0,900.0,0.4825660985102671
1160,0.512825348924934,0.6366554054054054,0.45414759226194473,1,3.78,168.0,162.0,5.5,760.0,0.580094723426517
1161,0.7070119811576953,0.46113989637305697,0.45414759226194473,0,3.6,158.0,153.0,4.5,730.0,0.580094723426517
1162,0.7707221777831956,0.523718763235917,0.45414759226194473,1,3.6,163.0,164.0,3.0,630.0,0.580094723426517
1163,0.615146831530139,0.6366554054054054,0.45414759226194473,1,3.95,165.0,162.0,4.5,730.0,0.580094723426517
1164,0.41812584183182605,0.9412056878905821,0.45414759226194473,1,3.81,161.0,158.0,4.0,790.0,0.5888368434226052
1165,0.2638916952919782,0.6366554054054054,0.45414759226194473,1,3.81,161.0,158.0,4.0,790.0,0.5888368434226052
1166,0.291686805219913,0.4908256880733945,0.45414759226194473,1,4.0,167.0,167.0,5.5,890.0,0.5019177676073301
1167,0.2638916952919782,0.6366554054054054,0.45414759226194473,1,3.87,162.0,168.0,3.0,900.0,0.5019177676073301
1168,0.5288753799392097,0.3800562785789659,0.7190943183326696,0,3.92,160.0,158.0,5.5,780.0,0.6617346135683929
1169,0.2638916952919782,0.6366554054054054,0.45414759226194473,1,4.0,170.0,167.0,4.5,790.0,0.580094723426517
1170,0.8072287976420168,0.3800562785789659,0.45414759226194473,0,3.6,165.0,166.0,5.0,720.0,0.580094723426517
1171,0.4870848708494817,0.6366554054054054,0.45414759226194473,1,3.39,164.0,159.0,4.5,700.0,0.580094723426517
1172,0.3269043985014569,0.6366554054054054,0.45414759226194473,1,3.5,168.0,169.0,5.0,770.0,0.580094723426517
1173,0.4863013698630137,0.3800562785789659,0.45414759226194473,0,3.96,166.0,158.0,5.0,780.0,0.580094723426517
1174,0.606451612903211,0.3800562785789659,0.45414759226194473,0,3.4,167.0,156.0,5.0,780.0,0.6617346135683929
1175,0.5362756952841596,0.6366554054054054,0.45414759226194473,1,3.79,161.0,162.0,4.5,710.0,0.580094723426517
1176,0.4705128205128205,0.6343506820853482,0.45414759226194473,0,3.56,163.0,167.0,5.0,860.0,0.580094723426517
1177,0.22644504255559972,0.6366554054054054,0.45414759226194473,0,3.88,154.0,169.0,3.5,910.0,0.5019177676073301
1178,0.46355685131195334,0.6366554054054054,0.45414759226194473,0,3.75,170.0,152.0,3.5,860.0,0.5019177676073301
1179,0.5630712979890311,0.5397127865398457,0.45414759226194473,1,3.93,164.0,160.0,5.0,680.0,0.580094723426517
1180,0.3552278820375335,0.5397127865398457,0.45414759226194473,1,3.93,164.0,160.0,5.0,680.0,0.580094723426517
1181,0.5362756952841596,0.5331166192604633,0.45414759226194473,1,3.9,148.0,169.0,3.0,920.0,0.5888368434226052
1182,0.7370689654002455,0.7641112686612295,0.45414759226194473,1,3.2,170.0,150.0,3.5,880.0,0.5019177676073301
1183,0.5362756952841596,0.5331166192604633,0.45414759226194473,1,3.7,155.0,170.0,4.0,880.0,0.4825660985102671
1184,0.6249828266097266,0.6366554054054054,0.45414759226194473,1,4.0,158.0,155.0,4.5,760.0,0.580094723426517
1185,0.46355685131195334,0.6366554054054054,0.45414759226194473,1,4.0,158.0,155.0,4.5,760.0,0.580094723426517
1186,0.5262430939226519,0.6366554054054054,0.45414759226194473,1,4.0,158.0,155.0,4.5,760.0,0.580094723426517
1187,0.5042979942693412,0.6366554054054054,0.45414759226194473,1,4.0,158.0,155.0,4.5,760.0,0.580094723426517
1188,0.4345885634588563,0.5331166192604633,0.45414759226194473,1,3.86,166.0,168.0,5.0,910.0,0.580094723426517
1189,0.5630712979890311,0.5331166192604633,0.45414759226194473,0,3.98,167.0,170.0,5.5,990.0,0.5019177676073301
1190,0.6073410680560338,0.6366554054054054,0.45414759226194473,1,3.29,157.0,160.0,4.0,600.0,0.580094723426517
1191,0.702127659573826,0.6366554054054054,0.45414759226194473,1,3.24,158.0,157.0,4.0,800.0,0.5888368434226052
1192,0.764309764309563,0.6366554054054054,0.45414759226194473,1,3.24,158.0,157.0,4.0,800.0,0.5888368434226052
1193,0.4863013698630137,0.6366554054054054,0.45414759226194473,1,4.0,156.0,160.0,4.0,830.0,0.5019177676073301
1194,0.41231126596980255,0.5948101505186554,0.45414759226194473,1,3.82,168.0,169.0,4.5,850.0,0.580094723426517
1195,0.660714243829387,0.5640692940777233,0.7190943183326696,1,3.88,151.0,164.0,3.0,780.0,0.5019177676073301
1196,0.6251415628539071,0.6366554054054054,0.45414759226194473,0,3.65,145.0,167.0,3.0,790.0,0.5019177676073301
1197,0.41231126596980255,0.5948101505186554,0.45414759226194473,1,4.0,164.0,169.0,6.0,980.0,0.580094723426517
1198,0.5816254416961131,0.523718763235917,0.45414759226194473,1,4.0,165.0,170.0,5.0,850.0,0.580094723426517
1199,0.653475935828877,0.47971042103257766,0.45414759226194473,1,3.9,157.0,170.0,3.5,970.0,0.5019177676073301
1200,0.512825348924934,0.6366554054054054,0.45414759226194473,1,3.86,163.0,168.0,6.0,760.0,0.580094723426517
1201,0.6455463728191001,0.8297459911548599,0.45414759226194473,1,3.63,160.0,170.0,4.5,830.0,0.4825660985102671
1202,0.41231126596980255,0.5948101505186554,0.45414759226194473,1,3.98,166.0,170.0,5.0,950.0,0.5019177676073301
1203,0.8188385517764385,0.477232593693036,0.7190943183326696,0,3.63,160.0,170.0,4.5,830.0,0.4825660985102671
1204,0.7268020968925569,0.6176470588227445,0.7190943183326696,1,3.6,158.0,153.0,4.5,730.0,0.580094723426517
1205,0.46355685131195334,0.6434091029189416,0.45414759226194473,1,4.0,158.0,168.0,5.0,740.0,0.580094723426517
